fg_made,kick_distance,down,ydstogo,qtr,game_seconds_remaining,score_differential,home,indoor,temp,wind,precipitation,grass
1,29,4,11,2,2344,-4,1,0,70.04224899598398,7.3619277108433465,0,1
1,52,3,18,2,1804,1,0,0,70.04224899598398,7.3619277108433465,0,1
1,35,4,6,2,2041,-7,0,0,74.12293466727296,6.413521297559524,0,1
1,38,4,3,2,1805,-4,0,0,74.12293466727296,6.413521297559524,0,1
1,36,4,18,4,831,-16,0,0,74.12293466727296,6.413521297559524,0,1
1,39,4,21,4,254,13,1,0,74.12293466727296,6.413521297559524,0,1
1,45,4,3,3,1415,0,0,1,70,0,0,0
1,36,4,16,1,3296,0,1,0,63.774528439830405,6.627430910951918,0,0
1,42,4,4,2,2062,3,1,0,63.774528439830405,6.627430910951918,0,0
0,57,4,7,2,1914,-6,0,0,63.774528439830405,6.627430910951918,0,0
0,39,4,6,2,1836,6,1,0,63.774528439830405,6.627430910951918,0,0
0,56,2,8,2,1805,-6,0,0,63.774528439830405,6.627430910951918,0,0
1,38,4,6,3,1063,1,0,0,63.774528439830405,6.627430910951918,0,0
1,54,4,5,4,302,11,0,0,63.774528439830405,6.627430910951918,0,0
1,45,4,6,4,15,14,0,0,63.774528439830405,6.627430910951918,0,0
1,24,4,5,2,2457,1,0,0,77.2544435329505,7.405523653267734,0,1
0,55,4,3,3,1476,3,1,0,77.2544435329505,7.405523653267734,0,1
1,24,4,5,4,537,3,1,0,77.2544435329505,7.405523653267734,0,1
1,23,4,5,2,2506,0,0,1,70,0,0,0
1,50,4,8,2,1814,-3,1,1,70,0,0,0
1,41,1,10,2,1800,0,0,1,70,0,0,0
1,45,4,7,4,607,-4,0,1,70,0,0,0
1,25,4,5,4,237,1,1,1,70,0,0,0
1,32,4,14,1,3166,0,0,0,70.39243210253282,8.497558742752517,1,0
1,56,4,17,3,1432,2,0,0,70.39243210253282,8.497558742752517,1,0
1,48,4,7,4,806,5,0,0,70.39243210253282,8.497558742752517,1,0
1,51,4,3,4,338,8,0,0,70.39243210253282,8.497558742752517,1,0
1,41,4,7,1,2981,7,0,0,70.18233865371276,5.646426092990936,0,1
1,32,4,7,2,2306,17,0,0,70.18233865371276,5.646426092990936,0,1
1,40,4,8,4,334,20,0,0,70.18233865371276,5.646426092990936,0,1
1,36,4,10,1,2907,0,0,1,70,0,0,0
1,25,4,7,2,2143,4,1,1,70,0,0,0
1,57,4,3,4,315,0,0,1,70,0,0,0
1,50,4,18,1,3525,0,0,1,70,0,0,0
1,26,4,7,1,3321,-3,1,1,70,0,0,0
1,27,4,4,1,2890,0,0,1,70,0,0,0
1,33,4,10,2,2260,-3,1,1,70,0,0,0
1,31,4,10,2,1903,0,0,1,70,0,0,0
1,52,4,2,3,1470,-3,1,1,70,0,0,0
1,45,4,9,4,676,-7,0,1,70,0,0,0
1,29,4,6,4,140,-4,0,1,70,0,0,0
0,59,4,10,1,2903,7,0,0,73.71651495448643,7.834850455136518,0,0
1,44,4,2,2,2359,0,0,0,73.71651495448643,7.834850455136518,0,0
1,27,4,5,2,1985,-3,1,0,73.71651495448643,7.834850455136518,0,0
1,40,4,19,2,1805,0,0,0,73.71651495448643,7.834850455136518,0,0
1,26,4,5,1,3246,0,1,0,87.2786681188735,7.088843939629638,0,1
0,40,4,6,2,2696,-4,1,0,87.2786681188735,7.088843939629638,0,1
1,52,4,20,2,1920,-3,0,0,87.2786681188735,7.088843939629638,0,1
1,25,3,6,2,1803,0,1,0,87.2786681188735,7.088843939629638,0,1
1,43,4,8,1,3230,-7,0,0,70.18233865371276,5.646426092990936,0,1
0,43,4,16,1,3102,-4,0,0,70.18233865371276,5.646426092990936,0,1
1,52,4,5,2,2354,-4,1,0,70.18233865371276,5.646426092990936,0,1
1,55,4,14,2,1827,-5,0,0,70.18233865371276,5.646426092990936,0,1
1,50,4,2,3,1611,2,1,0,70.18233865371276,5.646426092990936,0,1
1,24,4,6,1,2933,0,1,0,74.40157032856871,7.619440709441476,0,0
1,33,4,6,2,1990,4,0,0,74.40157032856871,7.619440709441476,0,0
1,33,4,13,3,1092,-8,1,0,74.40157032856871,7.619440709441476,0,0
1,39,4,7,4,493,-5,1,0,74.40157032856871,7.619440709441476,0,0
1,25,4,1,4,61,-2,1,0,74.40157032856871,7.619440709441476,0,0
1,29,4,5,2,2068,-14,1,0,81.25105042016804,2.298844537815162,0,0
1,42,4,1,3,1254,18,0,0,81.25105042016804,2.298844537815162,0,0
1,36,4,18,4,808,-21,1,0,81.25105042016804,2.298844537815162,0,0
0,51,4,18,4,164,-11,1,0,81.25105042016804,2.298844537815162,0,0
1,32,4,7,2,2583,0,1,0,83.6426373626374,8.04307692307689,0,1
1,49,3,3,2,1803,-4,1,0,83.6426373626374,8.04307692307689,0,1
1,22,4,4,4,828,-8,1,0,83.6426373626374,8.04307692307689,0,1
1,38,4,20,4,495,5,0,0,83.6426373626374,8.04307692307689,0,1
1,27,4,9,1,2929,0,0,0,77.58407913330186,6.141623488773717,0,1
1,30,4,7,2,2067,4,0,0,77.58407913330186,6.141623488773717,0,1
1,33,4,3,2,1803,-7,1,0,77.58407913330186,6.141623488773717,0,1
1,33,4,11,4,3,-3,0,0,77.58407913330186,6.141623488773717,0,1
1,41,3,10,5,306,0,1,0,77.58407913330186,6.141623488773717,0,1
1,47,4,12,2,2213,-7,0,0,68.66474453533608,10.266058736757497,0,0
1,29,4,8,4,900,18,1,0,68.66474453533608,10.266058736757497,0,0
1,23,4,4,1,2884,0,0,0,70.39243210253282,8.497558742752517,0,0
1,49,4,9,2,1913,-10,1,0,70.39243210253282,8.497558742752517,0,0
0,49,4,11,3,1119,14,0,0,70.39243210253282,8.497558742752517,0,0
0,55,4,3,4,139,7,0,0,70.39243210253282,8.497558742752517,0,0
1,24,4,6,1,3291,0,1,0,74.07450404114618,7.168552534900851,0,1
0,55,4,8,1,2748,3,1,0,74.07450404114618,7.168552534900851,0,1
1,61,1,10,2,1804,3,1,0,74.07450404114618,7.168552534900851,0,1
1,52,4,5,1,3130,0,1,0,78.5161480607582,6.870815513936066,0,1
1,28,4,6,1,2739,-3,0,0,78.5161480607582,6.870815513936066,0,1
1,23,4,5,2,2395,0,0,0,78.5161480607582,6.870815513936066,0,1
1,54,4,5,3,1455,-3,1,0,78.5161480607582,6.870815513936066,0,1
1,36,4,8,4,334,-7,1,0,78.5161480607582,6.870815513936066,0,1
0,55,4,6,1,3437,0,1,1,70,0,0,1
1,37,4,5,2,2327,14,1,1,70,0,0,1
1,44,4,13,2,1873,17,1,1,70,0,0,1
1,34,4,6,4,23,0,0,1,70,0,0,1
1,35,4,4,2,2354,7,1,0,81.25105042016804,2.2988445378151434,0,0
1,34,4,5,2,1807,-11,0,0,81.25105042016804,2.2988445378151434,0,0
1,21,4,3,3,1347,8,1,0,81.25105042016804,2.2988445378151434,0,0
1,55,4,9,3,1224,11,1,0,81.25105042016804,2.2988445378151434,0,0
1,26,4,8,4,747,14,1,0,81.25105042016804,2.2988445378151434,0,0
1,30,4,12,4,502,17,1,0,81.25105042016804,2.2988445378151434,0,0
0,45,4,10,2,2262,0,0,1,70,0,0,0
0,56,2,10,2,1807,-7,0,1,70,0,0,0
1,25,4,7,3,1110,-7,0,1,70,0,0,0
1,38,4,3,4,3,-3,1,1,70,0,0,0
1,43,4,8,1,2820,-7,1,1,70,0,0,0
1,27,4,6,2,2615,4,0,1,70,0,0,0
1,57,4,7,3,986,0,0,1,70,0,0,0
1,48,4,21,4,438,-10,1,1,70,0,0,0
1,26,4,3,4,182,7,0,1,70,0,0,0
1,38,2,10,4,4,-10,1,1,70,0,0,0
0,49,4,10,1,3322,0,0,0,77.2544435329505,7.405523653267734,0,1
1,44,4,13,1,2728,-7,0,0,77.2544435329505,7.405523653267734,0,1
1,49,3,10,2,1802,-10,0,0,77.2544435329505,7.405523653267734,0,1
0,59,4,20,3,1356,0,0,0,77.2544435329505,7.405523653267734,0,1
1,31,4,5,3,1034,0,1,0,77.2544435329505,7.405523653267734,0,1
1,32,4,14,4,113,-11,1,0,77.2544435329505,7.405523653267734,0,1
1,37,4,6,1,2810,0,1,1,70,0,0,0
1,48,4,14,2,2497,-3,0,1,70,0,0,0
1,24,4,6,2,1916,7,1,1,70,0,0,0
0,47,4,5,3,1410,-10,0,1,70,0,0,0
1,24,4,6,4,262,-17,0,1,70,0,0,0
1,36,4,9,1,3272,0,0,0,65,1,1,1
1,54,4,16,2,1920,10,0,0,65,1,1,1
1,32,4,2,2,1822,13,0,0,65,1,1,1
1,51,4,19,4,50,-37,1,0,65,1,1,1
1,47,4,14,1,3171,0,0,0,61,2,0,0
1,43,4,7,1,2917,-3,1,0,61,2,0,0
1,35,4,12,2,2530,0,1,0,61,2,0,0
1,33,4,9,2,2328,3,1,0,61,2,0,0
1,44,4,8,2,1964,1,0,0,61,2,0,0
1,37,4,10,2,1848,-4,1,0,61,2,0,0
1,39,4,3,3,1489,-1,1,0,61,2,0,0
0,55,4,11,3,1394,-2,0,0,61,2,0,0
1,41,4,7,2,1915,21,1,0,72.13362143474498,8.000345721694076,0,1
1,38,3,4,2,1803,31,1,0,72.13362143474498,8.000345721694076,0,1
1,21,4,3,4,816,-41,0,0,72.13362143474498,8.000345721694076,0,1
1,39,4,2,1,3455,0,1,0,97.42152466367705,8.157698056801191,0,1
1,49,4,4,1,2812,-9,0,0,97.42152466367705,8.157698056801191,0,1
1,43,4,8,2,1891,5,1,0,97.42152466367705,8.157698056801191,0,1
1,62,2,8,2,1804,8,1,0,97.42152466367705,8.157698056801191,0,1
1,27,4,7,3,1470,-11,0,0,97.42152466367705,8.157698056801191,0,1
1,26,4,8,4,576,-8,0,0,97.42152466367705,8.157698056801191,0,1
1,31,4,13,2,2201,-14,0,0,86,5,0,1
1,25,4,7,2,1807,-25,0,0,86,5,0,1
0,48,4,9,1,3396,0,1,0,84,6,0,1
0,51,4,4,2,2522,-7,1,0,84,6,0,1
1,28,1,10,2,1803,14,0,0,84,6,0,1
1,33,4,3,3,1179,-10,1,0,84,6,0,1
1,26,4,7,4,759,14,0,0,84,6,0,1
1,33,4,3,4,134,17,0,0,84,6,0,1
1,31,4,12,2,2010,0,0,0,68,3,1,1
1,54,4,3,3,1418,3,0,0,68,3,1,1
1,53,4,6,4,687,-1,0,0,68,3,1,1
1,50,4,2,4,458,-2,1,0,68,3,1,1
1,53,4,6,4,62,-3,0,0,68,3,1,1
0,61,4,2,4,6,0,1,0,68,3,1,1
1,53,4,5,5,74,0,0,0,68,3,1,1
1,23,4,5,2,1931,0,1,1,70,0,0,0
0,53,4,9,3,1554,4,0,1,70,0,0,0
0,56,4,4,1,3391,0,1,0,74,7,0,0
1,30,4,11,1,3206,0,0,0,74,7,0,0
1,49,4,11,2,2580,-3,1,0,74,7,0,0
1,23,4,3,2,2392,0,0,0,74,7,0,0
1,53,4,19,2,1803,-3,1,0,74,7,0,0
1,42,4,13,3,1542,0,0,0,74,7,0,0
1,48,4,8,3,1094,4,1,0,74,7,0,0
1,54,4,5,4,438,7,1,0,74,7,0,0
1,48,4,3,1,3346,0,0,0,64,14,1,0
0,48,4,16,2,2696,3,0,0,64,14,1,0
1,52,4,2,2,1885,-10,1,0,64,14,1,0
0,57,1,10,2,1805,7,0,0,64,14,1,0
1,51,4,6,3,1531,7,0,0,64,14,1,0
1,25,4,7,2,1810,14,0,0,68,10,0,1
1,38,4,7,4,664,-17,1,0,68,10,0,1
0,46,4,6,4,70,-1,0,0,68,10,0,1
1,28,4,10,1,3227,0,1,0,77,13,0,1
1,44,4,6,1,2903,-3,0,0,77,13,0,1
1,57,4,3,2,1818,-14,0,0,77,13,0,1
1,21,4,3,3,1152,5,1,0,77,13,0,1
1,36,4,10,4,771,8,1,0,77,13,0,1
1,36,4,15,1,2890,0,0,0,90,4,0,1
1,33,4,9,2,2317,-3,1,0,90,4,0,1
1,38,2,10,2,1803,7,0,0,90,4,0,1
1,26,4,8,4,812,19,0,0,90,4,0,1
1,43,4,6,2,2317,0,0,1,70,0,0,1
1,42,4,7,2,1920,3,0,1,70,0,0,1
1,57,4,7,3,1473,6,0,1,70,0,0,1
1,26,4,4,4,145,-8,1,1,70,0,0,1
1,48,4,4,1,3174,0,1,0,68,5,0,1
1,44,4,19,2,2658,-3,0,0,68,5,0,1
1,52,4,4,2,1865,7,1,0,68,5,0,1
1,38,4,5,2,2297,-14,0,0,75,9,0,1
1,56,4,9,2,2696,7,1,0,73.61608557844671,8.954305335446364,0,1
1,43,4,5,4,641,10,1,0,73.61608557844671,8.954305335446364,0,1
1,38,4,3,4,120,13,1,0,73.61608557844671,8.954305335446364,0,1
1,53,4,26,1,2846,-7,1,0,71,7,0,1
1,21,4,3,1,3255,0,0,0,82,4,0,1
1,53,4,14,1,2787,-3,1,0,82,4,0,1
1,35,4,4,3,1181,21,1,0,82,4,0,1
1,51,4,10,4,111,0,0,0,80,2,0,1
1,34,4,10,1,3423,0,1,0,64,8,0,1
1,33,4,14,2,2650,11,0,0,64,8,0,1
1,37,4,6,2,1838,21,0,0,64,8,0,1
1,50,4,7,4,176,-17,1,0,64,8,0,1
1,37,4,3,1,3399,0,0,0,69,5,0,0
1,31,4,3,2,2393,-15,1,0,69,5,0,0
1,37,4,3,2,1938,5,0,0,69,5,0,0
0,52,4,1,2,1830,-8,1,0,69,5,0,0
1,26,4,4,4,654,0,0,0,69,5,0,0
1,40,4,17,2,2576,14,0,0,64.49023881841751,8.39972341168065,0,0
1,54,4,13,2,2153,17,0,0,64.49023881841751,8.39972341168065,0,0
0,47,4,10,2,1910,-20,1,0,64.49023881841751,8.39972341168065,0,0
0,46,3,4,2,1804,20,0,0,64.49023881841751,8.39972341168065,0,0
1,51,4,2,3,1342,20,0,0,64.49023881841751,8.39972341168065,0,0
0,48,4,4,4,860,15,0,0,64.49023881841751,8.39972341168065,0,0
1,33,4,15,2,2445,0,1,1,70,0,0,0
1,22,4,4,3,1194,-17,0,1,70,0,0,0
1,53,4,14,2,1904,14,1,0,70,2,0,0
1,33,4,9,3,1225,11,1,0,70,2,0,0
1,26,4,8,2,2699,7,1,0,78,7,0,1
1,56,3,7,2,1802,3,1,0,78,7,0,1
1,23,4,5,1,3354,0,1,1,70,0,0,0
1,29,4,6,1,3104,-3,0,1,70,0,0,0
1,23,4,4,2,2046,15,1,1,70,0,0,0
1,33,4,11,3,1365,25,1,1,70,0,0,0
0,52,4,10,4,248,-35,0,1,70,0,0,0
1,36,4,6,1,2783,7,1,0,73.21833384948884,3.650356147414033,0,0
1,38,4,6,2,2533,10,1,0,73.21833384948884,3.650356147414033,0,0
1,39,2,10,2,1804,13,1,0,73.21833384948884,3.650356147414033,0,0
1,35,4,4,3,1475,-16,0,0,73.21833384948884,3.650356147414033,0,0
1,23,4,5,3,1250,-13,0,0,73.21833384948884,3.650356147414033,0,0
1,55,4,7,2,1990,-7,1,0,67,8,0,0
0,53,4,5,3,1296,11,0,0,67,8,0,0
1,34,4,16,4,329,18,0,0,67,8,0,0
1,37,4,5,1,3263,0,1,1,70,0,0,0
1,32,4,5,3,952,-11,1,1,70,0,0,0
1,51,4,3,4,815,8,0,1,70,0,0,0
1,44,4,10,4,514,-11,1,1,70,0,0,0
1,28,4,1,4,147,14,0,1,70,0,0,0
1,27,4,9,2,1902,7,0,0,62.23684570179027,11.381303813038008,0,1
1,41,3,7,2,1804,-10,1,0,62.23684570179027,11.381303813038008,0,1
1,47,4,3,3,1603,-7,1,0,62.23684570179027,11.381303813038008,0,1
1,36,4,13,4,857,4,1,0,62.23684570179027,11.381303813038008,0,1
1,54,4,8,5,244,0,1,0,62.23684570179027,11.381303813038008,0,1
1,23,4,4,2,2545,7,0,0,53,13,0,1
1,43,4,11,2,2001,-10,1,0,53,13,0,1
1,25,4,7,4,433,-5,1,0,53,13,0,1
1,42,4,16,4,52,4,1,0,53,13,0,1
1,33,4,10,2,1810,-21,0,1,70,0,0,0
1,22,4,1,1,2960,7,0,0,70,1,0,1
1,51,4,4,2,2317,-17,1,0,70,1,0,1
1,36,4,4,2,1948,14,0,0,70,1,0,1
1,32,4,2,3,1100,-16,1,0,70,1,0,1
1,43,4,4,4,853,13,0,0,70,1,0,1
0,46,4,15,4,314,-10,1,0,70,1,0,1
1,37,4,3,4,120,17,0,0,70,1,0,1
1,40,4,22,1,2810,7,0,1,70,0,0,1
1,40,4,15,4,396,11,0,1,70,0,0,1
1,50,4,5,3,1618,-14,0,0,78,10,0,1
1,37,4,8,1,2861,0,0,1,70,0,0,1
1,26,4,8,2,1955,4,1,1,70,0,0,1
0,53,4,3,2,1812,7,1,1,70,0,0,1
1,22,4,4,3,1219,0,0,1,70,0,0,1
0,52,4,2,4,120,4,1,1,70,0,0,1
1,38,4,1,1,3342,0,0,0,60.994202898550725,10.507246376811583,0,0
1,43,4,10,2,2655,-4,0,0,60.994202898550725,10.507246376811583,0,0
1,28,2,10,2,1806,-1,0,0,60.994202898550725,10.507246376811583,0,0
1,42,4,4,3,1479,2,0,0,60.994202898550725,10.507246376811583,0,0
1,33,4,11,4,420,3,1,0,60.994202898550725,10.507246376811583,0,0
1,37,4,3,4,2,-1,1,0,60.994202898550725,10.507246376811583,0,0
1,44,4,5,1,2777,8,0,0,56.108865347086585,11.640507387789187,0,0
1,40,4,7,1,2946,-7,1,1,70,0,0,0
1,38,4,5,2,2569,4,0,1,70,0,0,0
1,29,4,4,2,2285,-7,1,1,70,0,0,0
1,40,4,8,2,1804,-3,0,1,70,0,0,0
0,48,4,3,1,2925,-7,1,0,61,10,0,0
1,54,4,16,3,1600,21,0,0,61,10,0,0
1,53,4,12,4,347,31,0,0,61,10,0,0
0,55,4,13,2,2700,-7,0,0,88,8,0,1
1,49,4,15,2,2026,-14,0,0,88,8,0,1
1,40,4,9,2,1804,4,1,0,88,8,0,1
1,37,4,6,3,1171,-14,0,0,88,8,0,1
1,51,4,14,4,536,-18,0,0,88,8,0,1
1,30,4,12,1,3382,0,0,0,73,9,0,1
1,23,4,5,2,2570,2,1,0,73,9,0,1
1,26,4,8,2,2204,-5,0,0,73,9,0,1
1,22,4,4,2,1911,2,1,0,73,9,0,1
1,27,4,9,3,1219,2,0,0,73,9,0,1
1,22,4,3,4,742,5,0,0,73,9,0,1
1,49,4,1,4,451,8,0,0,73,9,0,1
1,34,4,3,2,1939,0,0,1,70,0,0,0
1,26,4,7,4,753,3,0,1,70,0,0,0
1,26,4,8,4,249,6,0,1,70,0,0,0
1,27,4,6,1,2897,0,0,0,64.49023881841751,8.39972341168065,0,0
1,43,4,19,2,2376,4,1,0,64.49023881841751,8.39972341168065,0,0
1,53,4,3,2,2084,-7,0,0,64.49023881841751,8.39972341168065,0,0
1,34,4,12,3,1026,-4,0,0,64.49023881841751,8.39972341168065,0,0
1,35,4,7,4,806,1,1,0,64.49023881841751,8.39972341168065,0,0
1,28,4,2,4,63,4,1,0,64.49023881841751,8.39972341168065,0,0
1,55,4,8,1,3390,0,0,1,70,0,0,0
1,29,4,10,1,2715,-3,1,1,70,0,0,0
1,32,4,7,2,2558,0,0,1,70,0,0,0
1,27,4,4,2,1846,3,0,1,70,0,0,0
1,35,4,1,2,1808,-6,1,1,70,0,0,0
1,25,4,5,3,1067,4,1,1,70,0,0,0
1,43,4,2,4,282,14,1,1,70,0,0,0
1,41,4,1,1,3330,0,0,0,67.41241291956922,7.0946168461051595,0,1
1,26,4,2,1,3038,-3,1,0,67.41241291956922,7.0946168461051595,0,1
1,28,4,4,1,2707,0,0,0,67.41241291956922,7.0946168461051595,0,1
1,23,4,5,2,2416,3,0,0,67.41241291956922,7.0946168461051595,0,1
1,29,1,10,2,1801,12,0,0,67.41241291956922,7.0946168461051595,0,1
1,27,4,9,3,1467,-15,1,0,67.41241291956922,7.0946168461051595,0,1
1,20,4,2,4,772,5,0,0,67.41241291956922,7.0946168461051595,0,1
1,36,4,1,4,259,8,0,0,67.41241291956922,7.0946168461051595,0,1
1,38,3,20,4,41,-11,1,0,67.41241291956922,7.0946168461051595,0,1
0,43,4,2,2,1802,-7,0,0,87,12,0,1
1,32,2,7,2,1803,0,0,1,70,0,0,0
1,24,4,6,3,971,-3,1,1,70,0,0,0
1,39,4,10,4,143,0,0,1,70,0,0,0
1,35,4,3,1,3044,0,1,0,61.76672782874609,8.614678899082508,0,1
1,60,1,10,2,1804,10,1,0,61.76672782874609,8.614678899082508,0,1
1,25,4,7,3,1459,13,1,0,61.76672782874609,8.614678899082508,0,1
1,52,4,21,4,120,8,1,0,61.76672782874609,8.614678899082508,0,1
1,30,4,10,1,3193,0,0,0,77,13,0,1
1,33,4,3,2,2258,-3,1,0,77,13,0,1
0,52,4,13,3,1538,7,0,0,77,13,0,1
1,36,4,11,3,1368,-7,1,0,77,13,0,1
1,36,4,8,4,724,11,0,0,77,13,0,1
1,28,4,5,1,3092,0,0,0,73.61608557844671,8.954305335446364,0,1
1,56,4,6,2,1811,-18,0,0,73.61608557844671,8.954305335446364,0,1
1,48,4,1,3,1549,15,1,0,73.61608557844671,8.954305335446364,0,1
1,49,4,4,4,295,11,1,0,73.61608557844671,8.954305335446364,0,1
1,51,4,24,4,184,14,1,0,73.61608557844671,8.954305335446364,0,1
1,53,4,7,1,3089,0,0,0,53,16,0,1
1,22,4,4,2,2625,-3,1,0,53,16,0,1
1,51,4,8,2,2342,0,0,0,53,16,0,1
1,53,4,4,2,2003,-3,1,0,53,16,0,1
0,57,4,9,3,919,13,0,0,53,16,0,1
1,25,4,5,1,3117,0,1,1,70,0,0,1
1,43,4,5,2,2322,-10,0,1,70,0,0,1
1,37,4,4,2,1814,7,1,1,70,0,0,1
1,30,4,11,3,1138,3,1,1,70,0,0,1
1,24,4,6,4,786,6,1,1,70,0,0,1
0,52,4,6,1,3105,0,0,1,70,0,0,0
1,24,4,3,2,2430,0,1,1,70,0,0,0
1,48,4,14,2,1822,-10,0,1,70,0,0,0
1,22,4,4,3,1323,7,1,1,70,0,0,0
1,45,4,23,3,1041,-10,0,1,70,0,0,0
0,29,4,8,4,670,-7,0,1,70,0,0,0
1,29,4,11,1,2902,0,0,0,46,7,0,0
0,52,4,7,2,2379,-3,1,0,46,7,0,0
1,43,4,15,2,2112,3,0,0,46,7,0,0
1,29,4,1,4,638,-1,0,0,46,7,0,0
0,53,4,9,4,89,5,1,0,46,7,0,0
1,43,4,13,2,2595,-7,1,0,59,11,0,0
1,42,4,16,2,1954,-11,1,0,59,11,0,0
1,35,4,15,2,1802,-8,1,0,59,11,0,0
1,38,4,17,3,948,-5,1,0,59,11,0,0
0,37,4,10,4,497,2,0,0,59,11,0,0
1,55,4,11,2,1848,-7,0,0,57,15,0,0
1,23,4,5,3,1047,-4,0,0,57,15,0,0
1,52,4,10,4,712,1,1,0,57,15,0,0
0,54,4,20,1,3115,7,0,0,53,15,0,1
0,47,4,7,1,2935,-7,1,0,53,15,0,1
1,25,4,3,2,2277,7,0,0,53,15,0,1
1,42,4,6,3,1573,-3,1,0,53,15,0,1
1,46,4,3,3,1083,0,1,0,53,15,0,1
1,50,4,21,4,206,-4,1,0,53,15,0,1
1,29,4,7,4,103,-1,1,0,53,15,0,1
0,41,3,7,4,9,-2,0,0,53,15,0,1
1,37,4,6,1,3228,0,0,1,70,0,0,0
1,47,4,13,2,1896,-10,1,1,70,0,0,0
1,44,4,6,1,2821,-7,0,0,56,5,0,0
1,21,4,3,3,1360,4,1,0,56,5,0,0
0,34,4,11,4,669,-7,0,0,56,5,0,0
1,48,4,6,4,142,7,1,0,56,5,0,0
1,24,4,5,2,2514,0,0,0,79,3,0,1
1,24,4,6,2,2117,-3,1,0,79,3,0,1
1,41,4,1,3,1028,0,0,0,79,3,0,1
1,36,4,18,4,49,-3,1,0,79,3,0,1
1,51,3,7,4,4,0,0,0,79,3,0,1
1,30,4,2,1,3305,0,1,0,55,13,0,0
1,36,4,17,2,2692,-10,0,0,55,13,0,0
1,24,4,3,2,2259,7,1,0,55,13,0,0
0,42,4,16,2,1915,-10,0,0,55,13,0,0
1,49,4,15,3,1174,3,1,0,55,13,0,0
0,60,4,19,2,2416,0,1,0,64.49023881841751,8.39972341168065,0,0
1,44,4,10,2,2323,0,0,0,64.49023881841751,8.39972341168065,0,0
1,54,3,10,2,1802,3,0,0,64.49023881841751,8.39972341168065,0,0
1,54,4,4,3,1468,6,0,0,64.49023881841751,8.39972341168065,0,0
1,27,4,3,4,853,-2,1,0,64.49023881841751,8.39972341168065,0,0
1,58,4,7,4,398,-1,0,0,64.49023881841751,8.39972341168065,0,0
1,32,4,11,4,573,29,1,0,62,16,0,1
1,32,4,10,1,3210,0,1,0,72,9,0,1
1,29,4,7,2,2597,3,1,0,72,9,0,1
0,43,4,4,2,1846,-6,0,0,72,9,0,1
1,35,2,10,2,1809,6,1,0,72,9,0,1
1,29,4,4,3,1528,-9,0,0,72,9,0,1
1,52,4,5,4,234,-1,1,0,72,9,0,1
0,51,4,7,1,3021,-7,1,1,70,0,0,0
1,23,4,5,1,2789,-7,1,1,70,0,0,0
1,35,4,5,2,1920,-11,1,1,70,0,0,0
1,43,4,2,2,1836,8,0,1,70,0,0,0
1,42,4,10,3,1493,-11,1,1,70,0,0,0
1,35,4,7,1,3112,0,1,0,72,10,0,1
1,55,4,21,1,2813,-3,0,0,72,10,0,1
0,41,4,4,1,3312,0,0,0,52,8,0,1
1,40,4,6,2,1912,-14,0,0,52,8,0,1
1,25,4,6,4,744,-18,0,0,52,8,0,1
1,54,4,18,4,351,15,1,0,52,8,0,1
1,24,4,6,1,3177,0,1,0,55,17,0,1
1,40,4,22,1,2763,-3,0,0,55,17,0,1
0,53,4,4,1,2920,0,1,1,70,0,0,0
1,53,4,17,2,2696,0,0,1,70,0,0,0
1,41,4,4,2,2160,-3,1,1,70,0,0,0
0,51,4,9,3,987,7,1,1,70,0,0,0
0,40,4,5,2,2697,-7,0,1,70,0,0,0
1,21,4,3,2,2256,7,1,1,70,0,0,0
1,20,4,2,3,1322,9,1,1,70,0,0,0
1,54,4,5,3,924,5,1,1,70,0,0,0
1,55,4,6,4,806,-8,0,1,70,0,0,0
0,50,4,6,4,76,5,1,1,70,0,0,0
0,42,4,2,1,3205,0,1,0,54,14,0,0
0,27,4,3,4,808,-7,0,0,54,14,0,0
1,29,4,8,1,3291,0,0,0,77,7,0,1
1,49,4,2,3,1631,-11,0,0,77,7,0,1
1,39,4,7,3,1086,-8,0,0,77,7,0,1
0,53,4,5,2,2520,0,0,1,70,0,0,1
1,48,4,3,4,572,14,0,1,70,0,0,1
1,47,2,15,4,29,-10,1,1,70,0,0,1
1,43,4,3,2,2335,14,1,1,70,0,0,0
1,53,4,4,3,1436,17,1,1,70,0,0,0
1,46,4,9,3,1085,20,1,1,70,0,0,0
0,50,4,14,2,2228,7,0,0,74,10,0,1
1,36,4,4,2,1968,-7,1,0,74,10,0,1
1,56,4,8,3,1574,4,0,0,74,10,0,1
1,32,4,11,1,2762,7,1,0,47,3,0,0
1,25,4,3,3,1353,-3,0,0,47,3,0,0
1,27,4,5,3,1073,0,0,0,47,3,0,0
1,46,4,8,3,1550,-1,1,0,77,14,0,1
1,37,4,2,3,1382,2,1,0,77,14,0,1
1,23,1,5,4,3,-1,1,0,77,14,0,1
1,50,4,9,1,3351,0,0,0,58,2,1,1
1,51,4,3,1,3059,3,0,0,58,2,1,1
1,22,4,5,2,2041,-6,1,0,58,2,1,1
1,38,4,2,2,1867,3,0,0,58,2,1,1
0,61,3,15,2,1802,-6,1,0,58,2,1,1
1,37,4,11,4,278,7,0,0,58,2,1,1
1,23,4,3,1,2774,-7,0,0,26,7,1,1
1,34,4,5,2,2142,-11,0,0,26,7,1,1
1,56,1,10,2,1804,-8,0,0,26,7,1,1
0,38,4,16,3,1300,5,1,0,26,7,1,1
